"sito associazione",email,tipo
http://agiresociale.it/,argenta@csvferrara.it
http://agiresociale.it/,cento@csvferrara.it
http://agiresociale.it/,documentazione@csvferrara.it
http://agiresociale.it/,formazione@csvferrara.it
http://agiresociale.it/,organizzazione@csvferrara.it
http://agiresociale.it/,portomaggiore@csvferrara.it
http://agiresociale.it/,segreteria@csvferrara.it
http://allattandoafaenza.blogspot.it/,allattandoafaenza@gmail.com
http://amicibicife.blogspot.it/,amicibicife@yahoo.it
http://amicibicife.blogspot.it/,roszir@alice.it
http://ancescaocoordirav.racine.ra.it,ancescaocoordprovra@gmail.com
http://ancsangenesio.it,reancsgenesio@alice.it
http://ancsangenesio.it,reancsgenesio@pec.it
http://apilaboriose.wordpress.com,info.apilaboriose@libero.it
http://ass-equilibrio.it/,ass.equilibrio@tin.it
http://assisla.it/,bologna@assisla.it
http://associazionealtadefinizione.it/," info@associazionealtadefinizione.it"
http://associazionealtadefinizione.it/,info@associazionealtadefinizione.it
http://associazioneave.blogspot.it,francescamolinari123@gmail.com
http://associazioneave.blogspot.it,ocragialla@gmail.com
http://associazionejaya.it/,marc.vidal.moreno@gmail.com
http://associazionejaya.it/,namaste@associazionejaya.it
http://associazioni.comune.fe.it,www@comune.fe.it
http://avis-salabaganza.org,salabaganza.comunale@avis.it
http://avisconcordiass.altervista.org/,avisconcordiass@altervista.org
http://avissalso.org,salsomaggioreterme.comunale@avis.it
http://avisunipr.it,avis@unipr.itÂ
http://cavecchia.org,info@cavecchia.org
http://cdsfaenza.org,info@cdsfaenza.org
http://cgpontedellolio.blogspot.it,cgpontedellolio@gmail.com
http://codacons.emiliaromagna.it/,info@codacons.emiliaromagna.it
http://cooperativaquintoangolo.jimdo.com/,cooperativaquintoangolo@gmail.com
http://cooperativaquintoangolo.jimdo.com/,cooperativaquintoangolo@gmail.pec.com
http://COORDINSIEME.WORDPRESS.COM,coordinsieme@libero.it
http://cultura.regione.emilia-romagna.it,cultura@regione.emilia-romagna.it
http://cultura.regione.emilia-romagna.it,urp@postacert.regione.emilia-romagna.it
http://cultura.regione.emilia-romagna.it,urp@regione.emilia-romagna.it
http://equosolidale.it,info@equosolidale.it
http://equosolidale.it/,info@equosolidale.it
http://erlug.linux.it,info@erlug.linux.it
http://festivalvirginiareiter.blogspot.it/,festivalvirginiareiter@gmail.com
http://festivalvirginiareiter.blogspot.it/,stampavirginiareiter@gmail.com
http://fondazionecetacea.org,informazione@fondazionecetacea.org
http://gattidelparco.wordpress.com,sultanailuros@alice.it
http://gelminipopoliterrasanta.org,info@gelminipopoliterrasanta.org
http://gevforli.it,info@gevforli.it
http://gruppok.org,gruppok@libero.it
http://ibc.regione.emilia-romagna.it,direzioneibc@postacert.regione.emilia-romagna.it
http://ibc.regione.emilia-romagna.it,direzioneibc@regione.emilia-romagna.it
http://ibc.regione.emilia-romagna.it,peiibacn@postacert.regione.emilia-romagna.it
http://ibc.regione.emilia-romagna.it,urp@postacert.regione.emilia-romagna.it
http://ibc.regione.emilia-romagna.it,urp@regione.emilia-romagna.it
http://il-cortile.agiresociale.it,daniela_cavicchi@fastwebnet.it
http://ilbaobab.com/,ilbaobab@libero.it
http://ilgabbianore.com/,ilgabbianore@gmail.com
http://irregolarmente.agiresociale.it,irregolarmente@volontariatoferrara.org
http://lechiavidicasa.org/,info@lechiavidicasa.org
http://letrea2011.blogspot.it/,letrea2011@gmail.com
http://mizcesena.blogspot.it/,decrescita@gmail.com
http://mizcesena.blogspot.it/,mizcesena@fastwebnet.it
http://mizcesena.blogspot.it/,paolo_marani@fastwebnet.it
http://muoversionlus.wordpress.com,info@muoversionlus.org
http://muoversionlus.wordpress.com,news@muoversionlus.org
http://neidanitalia.wordpress.com/,info@taichineidan.com
http://neidanitalia.wordpress.com/,neidanschool@gmail.com
http://noiperloro.it,info@noiperloro.it
http://nuke.anffas-er.org/,info@anffas-er.org
http://nuke.fidas-advs-bologna.org,bologna@fidas-emiliaromagna.it
http://nuke.sioh.it,sioh@timeline20.com
http://obritalia.livejournal.com,elena@onebillionrising.org
http://obritalia.livejournal.com,nico@onebillionrising.org
http://parkmo.blogspot.it,parkmo@email.it
http://perdiqua.blogspot.it/,amministrazione@perdiqua.it
http://perdiqua.blogspot.it/,info@perdiqua.it
http://perdiqua.blogspot.it/,presidenza@perdiqua.it
http://protezionecivile.regione.emilia-romagna.it,procivdir@regione.emilia-romagna.it
http://protezionecivile.regione.emilia-romagna.it,procivsegr@postacert.regione.emilia-romagna.it
http://protezionecivile.regione.emilia-romagna.it,procivsegr@regione.emilia-romagna.it
http://protezionecivile.regione.emilia-romagna.it,urp@postacert.regione.emilia-romagna.it
http://protezionecivile.regione.emilia-romagna.it,urp@regione.emilia-romagna.it
http://psm.bologna.it/,info@psm.bologna.it
http://psm.bologna.it/,segreteriatecnica@psm.bologna.it
http://radiobau.it,radiobau@unitedradio.it
http://ravennaparkinson.racine.ra.it/,ravennaparkinson@libero.it
http://riunite.eu,cittadinanzattivanavile@comunitasociale.it
http://riunite.eu,info@riunite.eu
http://rivista.ibc.regione.emilia-romagna.it,direzioneibc@postacert.regione.emilia-romagna.it
http://rivista.ibc.regione.emilia-romagna.it,urp@postacert.regione.emilia-romagna.it
http://rivista.ibc.regione.emilia-romagna.it,urp@regione.emilia-romagna.it
http://salute.regione.emilia-romagna.it,ersalute@regione.emilia-romagna.it
http://salute.regione.emilia-romagna.it,urp@postacert.regione.emilia-romagna.it
http://salute.regione.emilia-romagna.it,urp@regione.emilia-romagna.it
http://salviamolevolpi.weebly.com,salviamolevolpi@gmail.com
http://sayes.volabo.it,sayes@volabo.it
http://scuola.regione.emilia-romagna.it,scuola@regione.emilia-romagna.it
http://scuola.regione.emilia-romagna.it,urp@postacert.regione.emilia-romagna.it
http://scuola.regione.emilia-romagna.it,urp@regione.emilia-romagna.it
http://sindromediangelman.org/,orsa@sindromediangelman.org
http://sociale.regione.emilia-romagna.it,urp@postacert.regione.emilia-romagna.it
http://sociale.regione.emilia-romagna.it,urp@regione.emilia-romagna.it
http://stelladanzante.org,info@stelladanzante.org
http://toninobello.racine.ra.it/,ass.toninobello@racine.ra.it
http://vag61.noblogs.org/,coo.migra.bo@gmail.com
http://VARASSOCIAZIONE.IT,associazionevar@libero.it
http://web.tiscali.it/agostiniani/,p.piervincenzi@tiscalinet.it
http://wwf.it,scuole@wwf.it
http://wwf.it,segreteriagenerale@wwf.it
http://wwf.it,soci@wwf.it
http://wwf.it,turismo@wwf.it
http://wwf.it,ufficiovolontariato@wwf.it
http://wwf.it,webmaster@wwf.it
http://wwf.it,wwf@wwf.it
http://www.2000moto.it,info@2000moto.it
http://www.3ionlus.org/,info@3ionlus.org
http://www.aaeweb.net,adozioni@aaeconigli.it
http://www.aaeweb.net,webm@aaeweb.net
http://www.aarcparma.it,info@aarcparma.it
http://www.aari-cb.it/,cb@aari-cb.it
http://www.aari-cb.it/,cb@pec.aari-cb.it
http://WWW.ABCPIACENZA.ORG,info@abcpiacenza.org
http://www.abiobologna.org/,info@abiobologna.org
http://www.acabas.altervista.org/,acabas@alice.it
http://www.acabas.altervista.org/,arabafelice58@libero.it
http://www.acabas.altervista.org/,ginetta.monari@tin.it
http://www.acabas.altervista.org/,malickkaire65@yahoo.it
http://www.acatbolognaalcool.it/,acatbologna@teletu.it
http://www.acatbolognaalcool.it/,bob.58@hotmail.it
http://www.acatbolognaalcool.it/,info@aicat.net
http://www.accademiascienze.ferrara.it,info@accademiascienze.ferrara.it
http://www.accaparlante.it/,amministrazione@accaparlante.it
http://www.accaparlante.it/,cdh@accaparlante.it
http://www.accaparlante.it/,claudio@accaparlante.it
http://www.accaparlante.it/,coop@accaparlante.it
http://www.accaparlante.it/,emanuela@accaparlante.it
http://www.accaparlante.it/,giovanna@accaparlante.it
http://www.accaparlante.it/,massimo@accaparlante.it
http://www.accaparlante.it/,michela.defalco@accaparlante.it
http://www.accaparlante.it/,nicola@accaparlante.it
http://www.accaparlante.it/,roberto.parmeggiani@accaparlante.it
http://www.accaparlante.it/,sandra@accaparlante.it
http://www.accaparlante.it/,tristano.redeghieri@accaparlante.it
http://www.accaparlante.it/,valeria@accaparlante.it
http://www.accoglienza-ugozzolo.com,associazione.sangiuseppe.onlus@gmail.com
http://www.accoglienza-ugozzolo.com,associazionesgiuseppe@pec.it
http://www.acliemiliaromagna.it/,info@acliemiliaromagna.it
http://www.aclimodena.it,info@aclimodena.it
http://www.acmt-rete.it/index.html,ascolto@acmt-rete.it
http://www.acmt-rete.it/index.html,Ricerca@acmt-rete.it
http://www.acquablu.altervista.org/,stadiopalestra20@acquablu.info
http://www.acquadela.it/,info@acquadela.it
http://www.adanazionale.it,segreteria@adanazionale.it
http://www.adiantum.it,cataldo.alessio@gmail.com
http://www.admoemiliaromagna.it,info@admoemiliaromagna.it
http://www.adottando.it/,adottando.sede@vodafone.it
http://www.aebo.it/,info@aebo.it
http://www.aeopferrara.it,info@aeopferrara.it
http://www.aeroclubcarpi.it,info@aeroclubcarpi.it
http://www.afbologna.it/,mioindirizzo@mioprovider.com
http://www.afifamiglia.it,afi@afifamiglia.it
http://www.africanelcuore.it,info@africanelcuore.it
http://www.afrikatwende.it,info@afrikatwende.it
http://www.agd-bo.net/it/,agd-bologna@libero.it
http://www.agdparma.it,amministrazione@agdparma.it
http://www.agdparma.it,ascolto@agdparma.it
http://www.agdparma.it,gruppoama@agdparma.it
http://www.agdparma.it,info@agdparma.it
http://www.agdparma.it,segreteria@agdparma.it
http://www.agefidenza.it,bonvini.giovanni@libero.it
http://www.ageop.org,assistenza.ageop@aosp.bo.it
http://www.ageop.org,case.giulia@ageop.org
http://www.ageop.org,comunicazioneageop@gmail.com
http://www.ageop.org,contabilita@ageop.org
http://www.ageop.org,elisabettan.ageop@aosp.bo.it
http://www.ageop.org,francesca.predieri@unibo.it
http://www.ageop.org,paolam.ageop@aosp.bo.it
http://www.ageop.org,promozione.ageop@aosp.bo.it
http://www.ageop.org,punto@ageop.org
http://www.ageop.org,silvanamia@virgilio.it
http://www.ageop.org,valeria.tieri@unibo.it
http://www.ageop.org,volontariato.ageop@aosp.bo.it
http://www.agescibologna.it,zonabologna@emiro.agesci.it
http://www.agevolando.org/,agevolando@yahoo.it
http://www.agimi.org,info@agimi.org
http://www.agricasapetgarden.com,agricasa.rimini@virgilio.it
http://www.aias.parma.it,info@aias.parma.it
http://www.aiasbo.it/,aiasbo@legalmail.it
http://www.aiasbo.it/,info@aiasbo.it
http://www.aiasbo.it/,soggiorni@aiasbo.it
http://www.aiaspiacenza.it,info@aiaspiacenza.itC
http://www.aiasport.it/,info@aiasport.it
http://www.aiasre.it,aiasre@libero.it
http://www.aiccon.it,ecofo.aiccon@unibo.it
http://www.aice-epilessia.it,assaice@iperbole.bologna.it
http://www.aicemiliaromagna.it,segreteria@aicemiliaromagna.it
http://www.aicsbologna.it/,info@aicsbologna.it
http://www.aicser.altervista.org,emiliaromagna@aics.it
http://www.aicsmodena.it,modena@aics.it
http://www.aidalabs.com,A.I.D.A.info@aidalabs.com
http://www.aidalabs.com,info@aidalabs.com
http://www.aidalabs.com,soriasimone@aidalabs.com
http://www.aiditalia.org,amministrazione@dislessia.it
http://www.aiditalia.org,helpline@dislessia.it
http://www.aiditalia.org,libroaid@dislessia.it
http://www.aiditalia.org,progetti@dislessia.it
http://www.aiditalia.org,segreteria@dislessia.it
http://www.aiditalia.org,soci@dislessia.it
http://www.aido.it,aidonazionale@aido.it
http://www.aidoroccabianca.it,info@aidoroccabianca.it
http://www.aifo.it/,info@aifo.it
http://www.aiher.it,info@aiher.it
http://www.aiher.it,presidenza@aiher.it
http://www.aiher.it,segreteria@aiher.it
http://www.aihip.org/,info@aihip.org
http://www.aikidocarpi.org,aikidocarpi@alice.it
http://www.aikidoclub.it,info@aikidoclub.it
http://www.ailmodena.org,ailmodena@gmail.com
http://www.ailravenna.it,ail.ravenna@ail.it
http://www.aimareggioemilia.it,aima@aimareggioemilia.it
http://www.aina.sitiwebs.com,preferitipresidenza.aina@libero.it
http://www.aipa-parma.it,aipa.parma@libero.it
http://www.aipa-parma.it,info@aipa-parma.it
http://www.aipaf.org,info@aipaf.org
http://www.aipdravenna.it,info@aipdravenna.it
http://www.aislamodena.it,aislamo@comune.modena.it
